,img_name,latex_seq
7683,626dc1e641,"[502, 46, 462, 496, 10, 21, 498, 5, 493, 10, 494, 6, 36, 206, 496, 181, 462, 496, 22, 498, 91, 498, 496, 181, 105, 463, 496, 21, 498, 5, 493, 6, 181, 105, 463, 496, 21, 498, 5, 494, 6, 498, 140, 445, 463, 496, 105, 463, 496, 21, 498, 36, 435, 498, 503]"
7684,5e9416d710,"[502, 166, 5, 491, 463, 496, 477, 498, 9, 491, 463, 496, 476, 498, 6, 36, 496, 206, 496, 21, 498, 496, 22, 26, 328, 474, 498, 498, 309, 463, 496, 496, 160, 42, 498, 463, 496, 15, 498, 498, 491, 463, 496, 477, 498, 496, 160, 59, 498, 463, 496, 471, 498, 462, 496, 5, 23, 6, 498, 491, 463, 496, 476, 498, 36, 496, 206, 496, 476, 462, 496, 23, 498, 10, 476, 498, 496, 21, 22, 498, 498, 181, 463, 496, 477, 9, 10, 476, 498, 9, 503]"
7685,178c0ece6d,"[502, 496, 136, 41, 498, 463, 496, 15, 498, 36, 329, 313, 496, 467, 482, 487, 498, 135, 75, 496, 136, 47, 498, 463, 496, 15, 498, 9, 69, 69, 69, 496, 136, 44, 498, 463, 496, 15, 498, 36, 329, 313, 496, 487, 474, 481, 498, 135, 75, 496, 136, 47, 498, 463, 496, 15, 498, 13, 503]"
7686,b0afc764f8,"[502, 479, 463, 496, 41, 56, 59, 498, 462, 496, 22, 498, 36, 5, 478, 463, 496, 21, 498, 60, 463, 496, 21, 498, 8, 478, 463, 496, 22, 498, 60, 463, 496, 22, 498, 8, 478, 463, 496, 23, 498, 60, 463, 496, 23, 498, 8, 478, 463, 496, 26, 498, 60, 463, 496, 26, 498, 6, 462, 496, 22, 498, 13, 503]"
7687,5326cc331d,"[502, 467, 40, 463, 496, 21, 498, 58, 463, 496, 22, 21, 498, 40, 463, 496, 22, 498, 8, 305, 40, 463, 496, 21, 498, 56, 463, 496, 21, 22, 498, 36, 497, 493, 344, 463, 496, 21, 498, 497, 493, 344, 463, 496, 22, 498, 239, 324, 497, 463, 496, 21, 498, 239, 324, 463, 496, 22, 498, 497, 79, 13, 503]"
7688,28b694cdd4,"[502, 36, 79, 22, 328, 313, 496, 478, 481, 498, 82, 5, 206, 496, 481, 498, 496, 26, 498, 82, 67, 206, 496, 22, 498, 496, 481, 498, 8, 395, 496, 81, 5, 206, 496, 22, 498, 496, 481, 498, 81, 6, 462, 496, 22, 498, 8, 493, 462, 496, 22, 498, 498, 82, 461, 82, 6, 503]"
7689,2d28426e49,"[502, 496, 91, 462, 496, 333, 498, 498, 463, 496, 282, 496, 470, 471, 471, 498, 498, 462, 496, 496, 5, 22, 6, 498, 498, 36, 227, 206, 496, 469, 462, 496, 26, 498, 70, 483, 498, 496, 5, 22, 328, 6, 462, 496, 26, 498, 498, 75, 327, 5, 483, 6, 327, 5, 10, 483, 6, 246, 483, 462, 496, 22, 498, 10, 206, 496, 214, 472, 462, 496, 22, 498, 498, 496, 32, 28, 328, 462, 496, 22, 498, 498, 246, 206, 496, 21, 498, 496, 420, 496, 483, 498, 462, 496, 22, 498, 498, 10, 206, 496, 21, 498, 496, 420, 496, 483, 498, 462, 496, 22, 498, 8, 206, 496, 21, 498, 496, 96, 462, 496, 22, 498, 498, 498, 353, 8, 54, 5, 472, 462, 496, 26, 498, 6, 353, 503]"
7690,1ece4ef431,"[502, 472, 463, 496, 469, 462, 496, 333, 498, 498, 36, 246, 469, 470, 488, 499, 472, 463, 496, 479, 481, 498, 353, 462, 496, 21, 14, 22, 498, 503]"
7691,2ae3d8f2aa,"[502, 489, 463, 496, 430, 496, 496, 479, 498, 498, 498, 462, 496, 474, 498, 36, 46, 463, 496, 496, 160, 58, 498, 498, 462, 496, 474, 477, 498, 47, 463, 496, 51, 498, 462, 496, 477, 476, 498, 5, 10, 478, 463, 496, 430, 496, 496, 479, 498, 498, 498, 462, 496, 476, 498, 8, 470, 462, 496, 22, 63, 498, 486, 462, 496, 5, 8, 8, 6, 430, 496, 496, 481, 498, 498, 498, 478, 463, 496, 430, 496, 496, 481, 498, 498, 498, 462, 496, 476, 498, 478, 463, 496, 430, 496, 496, 479, 498, 498, 498, 462, 496, 5, 11, 6, 498, 6, 499, 9, 340, 503]"
7692,20ae6fcac3,"[502, 42, 5, 483, 6, 69, 198, 69, 22, 56, 463, 496, 51, 498, 483, 463, 496, 51, 498, 10, 5, 479, 463, 496, 21, 498, 462, 496, 22, 498, 10, 479, 463, 496, 22, 498, 462, 496, 22, 498, 6, 69, 381, 69, 15, 69, 9, 503]"
7693,2e0661604a,"[502, 45, 463, 496, 474, 9, 291, 498, 246, 493, 9, 456, 34, 495, 353, 36, 324, 463, 496, 242, 474, 498, 310, 463, 496, 291, 461, 498, 246, 493, 9, 456, 34, 495, 353, 503]"
7694,6f37102bd9,"[502, 489, 463, 496, 15, 498, 36, 21, 10, 21, 14, 486, 462, 496, 481, 498, 36, 181, 75, 9, 503]"
7695,661b8df5ac,"[502, 497, 166, 463, 496, 486, 487, 498, 344, 380, 49, 463, 496, 458, 487, 462, 496, 486, 498, 460, 498, 5, 493, 34, 135, 6, 9, 503]"
7696,715c5fa632,"[502, 310, 5, 379, 463, 496, 488, 498, 5, 40, 6, 41, 6, 36, 310, 5, 41, 379, 463, 496, 488, 10, 474, 498, 5, 40, 6, 41, 6, 9, 75, 310, 5, 162, 6, 198, 246, 103, 9, 162, 103, 353, 503]"
7697,41b1cf224c,"[502, 60, 463, 496, 45, 498, 36, 496, 206, 496, 474, 498, 496, 22, 498, 498, 404, 463, 496, 465, 36, 15, 498, 462, 496, 23, 498, 338, 462, 496, 465, 498, 324, 64, 462, 496, 465, 498, 8, 496, 282, 496, 473, 13, 467, 13, 498, 498, 499, 13, 503]"
7698,4e844ed05e,"[502, 488, 36, 206, 496, 21, 498, 496, 313, 496, 467, 482, 487, 473, 498, 496, 5, 492, 6, 498, 498, 5, 206, 496, 417, 498, 496, 22, 479, 498, 10, 313, 496, 487, 474, 481, 473, 498, 496, 5, 492, 6, 498, 481, 462, 496, 477, 498, 493, 462, 496, 477, 498, 6, 221, 496, 21, 467, 479, 498, 5, 44, 261, 479, 35, 15, 6, 13, 503]"
7699,1800a30d13,"[502, 309, 206, 496, 469, 493, 498, 496, 493, 498, 162, 206, 496, 61, 463, 496, 21, 498, 162, 61, 463, 496, 486, 10, 21, 498, 498, 496, 493, 462, 496, 206, 496, 51, 498, 496, 22, 498, 498, 498, 36, 15, 79, 34, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 51, 36, 15, 9, 21, 9, 22, 9, 244, 503]"
7700,1fc7a408be,"[502, 133, 496, 197, 498, 5, 379, 33, 208, 6, 36, 213, 496, 197, 498, 5, 379, 33, 208, 6, 8, 313, 496, 467, 482, 488, 473, 498, 328, 208, 13, 503]"
7701,4bb46912ea,"[502, 5, 443, 496, 160, 51, 498, 463, 496, 59, 498, 6, 463, 496, 479, 481, 498, 36, 496, 181, 498, 463, 496, 479, 481, 498, 443, 496, 51, 498, 463, 496, 59, 498, 8, 5, 496, 166, 498, 463, 496, 479, 498, 462, 496, 45, 498, 9, 67, 496, 443, 496, 51, 498, 463, 496, 59, 498, 498, 79, 496, 166, 498, 463, 496, 481, 498, 462, 496, 45, 498, 461, 6, 13, 503]"
7702,38f5d59ce5,"[502, 338, 463, 496, 282, 496, 5, 492, 465, 478, 478, 10, 465, 481, 488, 474, 492, 465, 478, 478, 6, 498, 498, 5, 494, 6, 36, 282, 496, 465, 486, 467, 487, 474, 481, 498, 246, 496, 206, 496, 479, 498, 496, 472, 498, 498, 206, 496, 477, 395, 22, 498, 496, 395, 496, 21, 8, 477, 462, 496, 22, 498, 498, 498, 282, 496, 487, 481, 498, 246, 496, 206, 496, 395, 22, 498, 496, 395, 496, 21, 8, 477, 462, 496, 22, 498, 498, 498, 498, 479, 494, 9, 477, 353, 353, 9, 503]"
7703,750b68a946,"[502, 227, 206, 496, 469, 488, 498, 496, 488, 462, 496, 22, 498, 498, 239, 62, 5, 495, 463, 496, 21, 498, 6, 13, 13, 62, 5, 495, 463, 496, 478, 498, 6, 309, 136, 496, 21, 498, 282, 496, 344, 463, 496, 112, 462, 496, 5, 21, 6, 498, 498, 239, 62, 5, 495, 463, 496, 478, 8, 21, 498, 6, 13, 13, 62, 5, 495, 463, 496, 481, 498, 6, 309, 136, 496, 21, 498, 282, 496, 344, 463, 496, 112, 462, 496, 5, 22, 6, 498, 498, 498, 498, 503]"
7704,6f4dcf7944,"[502, 469, 487, 463, 496, 21, 21, 498, 462, 496, 22, 498, 36, 246, 206, 496, 328, 462, 496, 26, 498, 498, 496, 21, 27, 498, 57, 353, 462, 496, 10, 21, 14, 23, 498, 478, 463, 496, 483, 498, 462, 496, 333, 22, 498, 61, 462, 496, 22, 498, 5, 10, 469, 408, 462, 496, 22, 498, 8, 469, 493, 463, 496, 28, 498, 462, 496, 22, 498, 8, 164, 8, 469, 493, 463, 496, 32, 498, 462, 496, 22, 498, 8, 469, 493, 463, 496, 21, 21, 498, 462, 496, 22, 498, 6, 8, 246, 206, 496, 328, 462, 496, 26, 498, 498, 496, 21, 27, 498, 57, 353, 462, 496, 22, 14, 23, 498, 478, 463, 496, 483, 498, 462, 496, 333, 22, 498, 5, 206, 496, 26, 469, 61, 462, 496, 22, 498, 498, 496, 61, 462, 496, 22, 498, 498, 8, 469, 103, 463, 496, 5, 26, 6, 498, 462, 496, 22, 498, 6, 503]"
7705,3abf6098ac,"[502, 36, 79, 206, 496, 21, 498, 496, 66, 498, 79, 227, 496, 160, 43, 498, 40, 79, 404, 463, 496, 481, 36, 10, 226, 498, 462, 496, 481, 36, 8, 226, 498, 181, 81, 5, 305, 67, 40, 461, 10, 481, 81, 6, 79, 470, 462, 496, 474, 417, 305, 67, 40, 461, 498, 79, 496, 160, 43, 498, 320, 496, 496, 338, 498, 498, 496, 160, 43, 498, 338, 79, 470, 462, 496, 10, 59, 463, 496, 49, 498, 498, 503]"
7706,22b29a7a4c,"[502, 59, 463, 496, 26, 498, 36, 227, 469, 462, 496, 26, 498, 493, 395, 496, 10, 472, 498, 255, 58, 10, 206, 496, 21, 498, 496, 22, 498, 5, 324, 327, 6, 462, 496, 22, 498, 10, 206, 496, 21, 498, 496, 22, 498, 5, 324, 379, 6, 462, 496, 22, 498, 10, 40, 470, 462, 496, 122, 379, 8, 135, 327, 498, 362, 341, 13, 503]"
7707,4c79457f3f,"[502, 465, 462, 496, 30, 14, 23, 498, 206, 496, 23, 467, 487, 462, 496, 30, 14, 23, 498, 498, 496, 26, 15, 162, 22, 462, 496, 22, 14, 23, 498, 498, 5, 492, 5, 494, 6, 462, 496, 22, 498, 10, 60, 462, 496, 26, 14, 23, 498, 6, 8, 54, 5, 465, 462, 496, 23, 498, 6, 503]"
7708,60018c4e8d,"[502, 5, 485, 462, 496, 23, 14, 22, 498, 10, 485, 462, 496, 10, 21, 14, 22, 498, 6, 465, 463, 496, 21, 498, 462, 496, 329, 498, 465, 463, 496, 22, 498, 462, 496, 289, 498, 36, 485, 462, 496, 47, 498, 10, 485, 462, 496, 21, 289, 53, 498, 9, 69, 5, 485, 462, 496, 21, 14, 22, 498, 10, 485, 462, 496, 10, 23, 14, 22, 498, 6, 465, 463, 496, 22, 498, 462, 496, 329, 498, 465, 463, 496, 21, 498, 462, 496, 289, 498, 36, 485, 462, 496, 47, 498, 10, 485, 462, 496, 329, 53, 10, 21, 498, 503]"
7709,40f9bf276f,"[502, 50, 463, 496, 305, 305, 498, 467, 463, 496, 305, 498, 462, 496, 22, 498, 206, 496, 21, 498, 496, 5, 494, 10, 495, 6, 462, 496, 22, 305, 463, 496, 21, 498, 498, 498, 65, 5, 5, 493, 463, 496, 305, 463, 496, 22, 498, 498, 6, 462, 496, 22, 498, 164, 5, 493, 463, 496, 305, 463, 496, 190, 498, 498, 6, 462, 496, 22, 498, 9, 495, 6, 13, 503]"
7710,2685945839,"[502, 91, 242, 40, 346, 36, 227, 463, 496, 15, 498, 462, 496, 226, 498, 496, 206, 496, 469, 60, 498, 496, 60, 498, 498, 75, 282, 496, 470, 498, 462, 496, 10, 479, 462, 496, 22, 498, 60, 498, 227, 496, 160, 43, 498, 493, 75, 282, 496, 470, 493, 483, 498, 249, 10, 227, 463, 496, 15, 498, 462, 496, 60, 498, 70, 70, 70, 469, 408, 246, 496, 206, 496, 21, 498, 496, 26, 498, 498, 496, 186, 496, 493, 498, 498, 462, 496, 22, 498, 8, 474, 470, 40, 463, 496, 291, 498, 186, 496, 493, 498, 462, 496, 291, 498, 353, 363, 503]"
7711,406923aa52,"[502, 134, 496, 467, 467, 467, 498, 496, 469, 487, 463, 496, 282, 496, 487, 488, 486, 498, 498, 462, 496, 22, 498, 36, 10, 469, 488, 462, 496, 22, 498, 8, 470, 462, 496, 10, 26, 61, 498, 469, 443, 496, 493, 498, 462, 496, 22, 498, 69, 9, 498, 3, 496, 498, 3, 496, 470, 462, 496, 10, 26, 61, 498, 36, 22, 75, 166, 462, 496, 60, 498, 51, 166, 36, 470, 462, 496, 26, 327, 498, 36, 22, 5, 497, 443, 496, 166, 498, 462, 496, 58, 498, 497, 462, 496, 22, 498, 10, 497, 443, 496, 166, 498, 462, 496, 51, 498, 497, 462, 496, 22, 498, 6, 69, 9, 498, 117, 496, 301, 498, 117, 496, 301, 498, 117, 496, 496, 160, 52, 498, 36, 496, 136, 21, 498, 463, 496, 21, 22, 498, 8, 26, 470, 462, 496, 26, 61, 498, 246, 134, 496, 467, 467, 498, 496, 166, 463, 496, 122, 498, 462, 496, 51, 498, 166, 463, 496, 135, 498, 462, 496, 51, 498, 498, 3, 496, 166, 463, 496, 122, 498, 462, 496, 51, 498, 166, 463, 496, 135, 498, 462, 496, 58, 498, 498, 117, 496, 301, 498, 117, 496, 166, 463, 496, 122, 498, 462, 496, 58, 498, 166, 463, 496, 135, 498, 462, 496, 51, 498, 498, 3, 496, 456, 166, 463, 496, 122, 498, 462, 496, 58, 498, 166, 463, 496, 135, 498, 462, 496, 58, 498, 498, 117, 193, 353, 9, 498, 3, 496, 498, 3, 496, 246, 134, 496, 467, 498, 496, 45, 463, 496, 474, 476, 498, 462, 496, 5, 51, 6, 498, 498, 117, 496, 45, 463, 496, 474, 476, 498, 462, 496, 5, 58, 6, 498, 498, 117, 193, 353, 36, 22, 197, 463, 496, 474, 476, 479, 498, 324, 463, 496, 479, 498, 246, 134, 496, 467, 498, 496, 443, 496, 166, 498, 462, 496, 51, 498, 498, 117, 496, 443, 496, 166, 498, 462, 496, 58, 498, 498, 117, 193, 353, 498, 117, 193, 503]"
7712,113a36aaed,"[502, 206, 496, 21, 498, 496, 395, 496, 22, 328, 214, 313, 496, 467, 482, 487, 498, 57, 5, 60, 6, 498, 498, 313, 496, 470, 493, 483, 498, 255, 10, 227, 463, 496, 15, 498, 462, 496, 60, 498, 282, 496, 469, 488, 498, 75, 246, 206, 496, 324, 310, 5, 488, 6, 498, 496, 324, 488, 498, 206, 496, 313, 496, 467, 482, 487, 498, 22, 57, 5, 488, 6, 498, 496, 26, 310, 5, 488, 6, 498, 353, 362, 79, 13, 503]"
7713,36b1061ca9,"[502, 8, 5, 47, 463, 496, 21, 498, 462, 496, 5, 22, 6, 498, 47, 463, 496, 22, 498, 462, 496, 5, 22, 6, 498, 6, 462, 496, 10, 21, 498, 5, 469, 494, 463, 496, 27, 498, 462, 496, 22, 498, 8, 469, 494, 463, 496, 28, 498, 462, 496, 22, 498, 6, 8, 469, 493, 462, 496, 122, 498, 469, 493, 462, 496, 122, 498, 461, 503]"
7714,1c575cd93b,"[502, 103, 463, 496, 469, 498, 5, 488, 9, 486, 6, 187, 486, 462, 496, 5, 21, 10, 469, 6, 14, 22, 498, 327, 463, 496, 469, 498, 5, 488, 9, 486, 6, 503]"
7715,95bf2cf3ad,"[502, 47, 463, 496, 62, 498, 36, 206, 496, 483, 462, 496, 22, 498, 498, 496, 22, 498, 8, 62, 5, 493, 6, 13, 503]"
7716,328b4551a1,"[502, 54, 463, 496, 40, 498, 36, 197, 462, 496, 465, 466, 467, 498, 46, 463, 496, 291, 305, 498, 462, 496, 465, 498, 46, 463, 496, 305, 352, 498, 462, 496, 466, 498, 46, 463, 496, 352, 291, 498, 462, 496, 467, 498, 503]"
7717,68d2dc7e4d,"[502, 52, 5, 486, 6, 36, 313, 496, 470, 493, 483, 498, 249, 10, 227, 463, 496, 15, 498, 462, 496, 486, 498, 469, 486, 462, 496, 333, 498, 69, 483, 5, 486, 462, 496, 333, 498, 6, 363, 227, 463, 496, 15, 498, 462, 496, 486, 498, 469, 486, 462, 496, 333, 498, 69, 485, 5, 486, 462, 496, 333, 498, 6, 69, 313, 496, 470, 493, 483, 498, 249, 227, 463, 496, 15, 498, 462, 496, 486, 462, 496, 333, 498, 498, 469, 486, 462, 496, 333, 333, 498, 69, 483, 5, 486, 462, 496, 333, 333, 498, 6, 363, 69, 9, 503]"
7718,6236bc60f1,"[502, 181, 463, 496, 49, 498, 462, 496, 48, 498, 198, 255, 134, 496, 478, 478, 498, 496, 21, 498, 3, 496, 282, 496, 474, 471, 499, 48, 499, 36, 499, 49, 499, 34, 499, 482, 486, 498, 498, 117, 496, 15, 498, 3, 496, 282, 496, 474, 471, 499, 48, 499, 297, 499, 49, 499, 13, 498, 498, 117, 193, 362, 503]"
7719,7ccea7114a,"[502, 116, 36, 10, 43, 313, 496, 478, 482, 472, 498, 496, 5, 105, 462, 496, 206, 496, 21, 498, 496, 22, 498, 9, 15, 498, 6, 498, 503]"
7720,668828324a,"[502, 51, 282, 496, 498, 463, 496, 465, 474, 498, 462, 496, 466, 476, 498, 5, 489, 6, 36, 50, 282, 496, 498, 463, 496, 474, 465, 498, 462, 496, 69, 466, 498, 5, 489, 6, 75, 50, 282, 496, 498, 463, 496, 69, 465, 498, 462, 496, 476, 466, 498, 5, 489, 6, 9, 503]"
7721,6c176c9839,"[502, 496, 206, 496, 469, 494, 498, 496, 469, 488, 498, 498, 36, 496, 206, 496, 479, 498, 496, 494, 462, 496, 23, 14, 22, 498, 498, 498, 81, 5, 496, 206, 496, 21, 498, 496, 479, 498, 498, 494, 462, 496, 23, 498, 8, 496, 206, 496, 21, 498, 496, 26, 498, 498, 479, 481, 462, 496, 22, 498, 81, 6, 462, 496, 22, 14, 23, 498, 9, 503]"
7722,5062836bcc,"[502, 246, 89, 463, 496, 486, 417, 498, 10, 206, 496, 496, 213, 496, 49, 498, 498, 462, 496, 22, 498, 498, 496, 486, 462, 496, 22, 498, 313, 496, 487, 474, 481, 498, 462, 496, 22, 498, 417, 14, 22, 498, 10, 206, 496, 496, 213, 496, 51, 498, 498, 462, 496, 22, 498, 498, 496, 486, 462, 496, 22, 498, 313, 496, 467, 482, 487, 498, 462, 496, 22, 498, 417, 14, 22, 498, 353, 338, 8, 206, 496, 22, 52, 498, 496, 214, 462, 496, 22, 498, 498, 246, 197, 8, 206, 496, 122, 498, 496, 486, 498, 353, 338, 36, 15, 503]"
7723,260ea42692,"[502, 404, 463, 496, 479, 36, 15, 498, 462, 496, 226, 498, 404, 463, 496, 466, 463, 496, 21, 498, 9, 13, 13, 13, 466, 463, 496, 479, 498, 498, 496, 46, 498, 462, 496, 5, 15, 6, 498, 5, 465, 463, 496, 21, 498, 9, 13, 13, 13, 9, 465, 463, 496, 481, 498, 9, 429, 496, 466, 463, 496, 21, 498, 9, 13, 13, 13, 9, 466, 463, 496, 21, 498, 498, 463, 496, 486, 498, 9, 13, 13, 13, 9, 429, 496, 466, 463, 496, 479, 498, 9, 13, 13, 13, 9, 466, 463, 496, 479, 498, 498, 463, 496, 486, 498, 6, 503]"
7724,604d710c5c,"[502, 503]"
7725,23b61fed55,"[502, 59, 36, 404, 463, 496, 465, 36, 21, 498, 462, 496, 23, 498, 470, 463, 496, 465, 498, 75, 327, 463, 496, 465, 498, 75, 310, 463, 496, 465, 498, 75, 9, 503]"
7726,697429b6c1,"[502, 52, 36, 246, 134, 496, 467, 467, 498, 496, 313, 496, 467, 482, 487, 473, 498, 488, 75, 313, 496, 487, 474, 481, 498, 417, 75, 470, 462, 496, 474, 327, 498, 498, 3, 496, 474, 5, 313, 496, 487, 474, 481, 473, 498, 488, 8, 313, 496, 467, 482, 487, 473, 498, 488, 75, 313, 496, 467, 482, 487, 498, 417, 6, 498, 117, 496, 474, 5, 10, 313, 496, 487, 474, 481, 473, 498, 488, 8, 313, 496, 467, 482, 487, 473, 498, 488, 75, 313, 496, 467, 482, 487, 498, 417, 6, 498, 3, 496, 313, 496, 467, 482, 487, 473, 498, 488, 75, 313, 496, 487, 474, 481, 498, 417, 75, 470, 462, 496, 10, 474, 327, 498, 498, 117, 193, 353, 75, 9, 503]"
7727,258be603bd,"[502, 496, 160, 41, 498, 463, 496, 63, 66, 63, 498, 462, 496, 5, 435, 9, 488, 6, 498, 36, 206, 496, 190, 498, 496, 30, 328, 46, 498, 227, 463, 496, 160, 62, 498, 60, 486, 67, 324, 463, 496, 435, 498, 5, 57, 463, 496, 22, 498, 462, 496, 10, 21, 498, 324, 463, 496, 67, 486, 498, 57, 463, 496, 22, 498, 57, 462, 496, 10, 21, 498, 324, 463, 496, 488, 461, 498, 57, 6, 8, 324, 463, 496, 488, 498, 5, 57, 463, 496, 22, 498, 462, 496, 10, 21, 498, 324, 463, 496, 67, 435, 498, 57, 463, 496, 22, 498, 57, 462, 496, 10, 21, 498, 324, 463, 496, 486, 461, 498, 57, 6, 461, 469, 486, 75, 469, 435, 75, 469, 488, 341, 13, 503]"
7728,3a83bab0ab,"[502, 489, 36, 63, 463, 496, 15, 498, 246, 496, 206, 496, 495, 462, 496, 22, 498, 498, 496, 493, 462, 496, 22, 498, 8, 494, 462, 496, 22, 498, 498, 498, 353, 462, 496, 206, 496, 21, 498, 496, 208, 10, 22, 498, 498, 10, 208, 503]"
7729,17233480ff,"[502, 477, 5, 291, 36, 15, 9, 494, 6, 36, 10, 22, 246, 206, 496, 313, 496, 478, 481, 498, 494, 498, 496, 21, 10, 494, 498, 8, 206, 496, 313, 496, 478, 481, 498, 5, 21, 10, 494, 6, 498, 496, 494, 498, 353, 13, 503]"
7730,7241d6cefc,"[502, 59, 36, 282, 496, 60, 486, 499, 498, 213, 496, 496, 160, 51, 498, 498, 503]"
7731,d76327cf03,"[502, 50, 75, 36, 75, 496, 206, 496, 22, 474, 470, 462, 496, 22, 498, 498, 496, 5, 22, 328, 6, 462, 496, 23, 498, 498, 498, 75, 75, 75, 496, 206, 496, 208, 463, 496, 21, 498, 70, 162, 208, 463, 496, 22, 498, 498, 496, 5, 483, 462, 496, 333, 498, 70, 10, 70, 483, 6, 462, 496, 22, 498, 8, 474, 197, 498, 498, 503]"
7732,2072d88898,"[502, 91, 67, 133, 496, 105, 498, 9, 105, 461, 36, 227, 469, 462, 496, 30, 498, 495, 496, 160, 51, 498, 463, 496, 470, 471, 471, 498, 5, 105, 9, 43, 463, 496, 40, 498, 105, 9, 43, 463, 496, 40, 498, 43, 463, 496, 41, 498, 105, 34, 133, 496, 105, 498, 9, 43, 463, 496, 40, 498, 133, 496, 105, 498, 9, 43, 463, 496, 40, 498, 43, 463, 496, 41, 498, 133, 496, 105, 498, 6, 8, 5, 227, 469, 462, 496, 28, 498, 495, 496, 160, 51, 498, 463, 496, 470, 471, 471, 498, 462, 496, 5, 467, 6, 498, 5, 105, 6, 8, 473, 13, 467, 13, 6, 8, 244, 503]"
7733,452d0ee9e3,"[502, 417, 36, 10, 206, 21, 496, 21, 8, 41, 498, 41, 206, 21, 496, 21, 10, 41, 498, 340, 416, 496, 465, 481, 469, 498, 340, 46, 36, 206, 21, 496, 21, 8, 41, 498, 21, 206, 21, 496, 21, 10, 41, 498, 13, 503]"
7734,1a1e30fce1,"[502, 199, 59, 463, 496, 42, 59, 498, 5, 466, 6, 8, 206, 21, 456, 91, 462, 496, 481, 498, 5, 466, 6, 36, 199, 59, 463, 496, 42, 59, 498, 5, 453, 496, 466, 498, 6, 79, 13, 503]"
7735,22ce7d4c9e,"[502, 479, 36, 22, 328, 58, 463, 496, 21, 498, 421, 22, 328, 420, 496, 58, 498, 463, 496, 29, 498, 421, 496, 206, 496, 22, 497, 465, 5, 489, 6, 497, 498, 496, 122, 498, 498, 421, 496, 206, 496, 21, 498, 496, 472, 463, 496, 487, 498, 478, 463, 496, 487, 498, 462, 496, 26, 498, 498, 498, 36, 496, 206, 496, 58, 463, 496, 21, 498, 498, 496, 58, 463, 496, 21, 21, 498, 478, 463, 496, 487, 498, 462, 496, 22, 498, 498, 498, 496, 206, 496, 30, 328, 462, 496, 22, 498, 497, 465, 5, 489, 6, 497, 498, 496, 122, 498, 498, 36, 496, 206, 496, 21, 498, 496, 478, 463, 496, 487, 498, 462, 496, 4, 22, 498, 498, 498, 496, 206, 496, 30, 328, 462, 496, 22, 498, 497, 465, 5, 489, 6, 497, 498, 496, 122, 498, 498, 13, 503]"
7736,31c55a4ec9,"[502, 497, 69, 70, 430, 496, 496, 377, 483, 498, 498, 69, 70, 344, 36, 260, 329, 34, 329, 34, 496, 377, 64, 498, 34, 496, 377, 65, 498, 34, 496, 377, 48, 498, 9, 496, 377, 48, 498, 463, 496, 23, 498, 34, 496, 377, 42, 498, 9, 496, 377, 42, 498, 463, 496, 23, 498, 9, 496, 377, 42, 498, 463, 496, 30, 498, 34, 69, 430, 496, 496, 276, 46, 498, 498, 69, 70, 355, 503]"
7737,457ec1ba2c,"[502, 470, 462, 496, 10, 208, 435, 5, 408, 9, 379, 6, 498, 36, 470, 462, 496, 10, 208, 327, 5, 408, 9, 379, 6, 498, 246, 21, 8, 479, 462, 496, 22, 498, 227, 227, 469, 494, 75, 469, 133, 496, 494, 498, 75, 46, 5, 495, 9, 133, 496, 495, 498, 34, 75, 494, 9, 133, 496, 494, 498, 6, 75, 470, 462, 496, 22, 208, 327, 5, 494, 6, 498, 75, 470, 462, 496, 22, 208, 327, 5, 133, 496, 494, 498, 6, 498, 353, 9, 503]"
7738,58396dcc19,"[502, 42, 463, 496, 291, 305, 498, 36, 294, 462, 496, 22, 498, 246, 134, 496, 467, 467, 467, 467, 498, 496, 15, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 10, 21, 498, 117, 496, 15, 498, 3, 496, 15, 498, 3, 496, 21, 498, 3, 496, 15, 498, 117, 496, 15, 498, 3, 496, 10, 21, 498, 3, 496, 15, 498, 3, 496, 15, 498, 117, 496, 21, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 15, 498, 117, 193, 353, 181, 462, 496, 22, 498, 5, 493, 10, 494, 6, 503]"
7739,12e795e09a,"[502, 328, 474, 404, 463, 496, 199, 463, 496, 477, 498, 36, 474, 494, 463, 496, 477, 498, 498, 496, 282, 496, 58, 470, 487, 498, 498, 463, 496, 495, 36, 199, 463, 496, 477, 498, 498, 47, 463, 496, 305, 498, 462, 496, 5, 21, 6, 498, 5, 495, 6, 45, 5, 495, 6, 470, 462, 496, 10, 474, 181, 498, 9, 503]"
7740,9443f35ac5,"[502, 62, 463, 496, 291, 498, 462, 496, 5, 465, 6, 465, 466, 467, 498, 5, 483, 9, 485, 9, 486, 6, 36, 10, 472, 462, 496, 23, 498, 206, 496, 42, 463, 496, 62, 498, 498, 22, 471, 462, 496, 465, 466, 467, 498, 206, 496, 21, 29, 498, 496, 23, 28, 498, 206, 21, 496, 26, 328, 498, 474, 485, 463, 496, 291, 498, 8, 164, 75, 13, 503]"
7741,324e6a614a,"[502, 44, 463, 496, 481, 498, 36, 214, 310, 5, 481, 8, 496, 206, 496, 21, 498, 496, 22, 498, 498, 6, 341, 9, 341, 481, 36, 15, 9, 21, 9, 22, 244, 503]"
